"vaga_id","link_site","link_origem","data_publicacao","data_coleta","link_origem","posicao","senioridade","titulo_vaga","nome_empresa","requisitos"
4739,"https://www.glassdoor.com.br/job-listing/analista-operações-logísticas-pl-netvagas-JV_IC2464343_KO0,32_KE33,41.htm?jl=1009555224043",https://www.netvagas.com.br/empresa/anuncios/a1248526/analista-operacoes-logisticas-pl/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1248526/analista-operacoes-logisticas-pl/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Pleno,Analista operações logísticas pl,Netvagas,Power BI
4740,"https://www.glassdoor.com.br/job-listing/analista-de-controladoria-sênior-netvagas-JV_IC2480058_KO0,32_KE33,41.htm?jl=1009555220648",https://www.netvagas.com.br/empresa/anuncios/a413414/analista-de-controladoria-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a413414/analista-de-controladoria-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Sênior,Analista de controladoria sênior,Netvagas,"Power BI, Excel, Machine Learning"
4741,"https://www.glassdoor.com.br/job-listing/analista-customer-service-ii-temporário-são-paulo-netvagas-JV_IC2479061_KO0,49_KE50,58.htm?jl=1009555224648",https://www.netvagas.com.br/empresa/anuncios/a1249033/analista-customer-service-ii-temporario-sao-paulo/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1249033/analista-customer-service-ii-temporario-sao-paulo/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Pleno,Analista customer service ii - temporário | são paulo,Netvagas,"Tableau, Excel, GCP, Looker"
4742,"https://www.glassdoor.com.br/job-listing/logística-analista-fiscal-netvagas-JV_IC2516735_KO0,25_KE26,34.htm?jl=1009555220944",https://www.netvagas.com.br/empresa/anuncios/a1210638/logistica-analista-fiscal/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1210638/logistica-analista-fiscal/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Não Informado,[logística] analista fiscal,Netvagas,Power BI
4743,"https://www.glassdoor.com.br/job-listing/supervisor-de-trade-marketing-netvagas-JV_IC2479061_KO0,29_KE30,38.htm?jl=1009555223410",https://www.netvagas.com.br/empresa/anuncios/a368981/supervisor-de-trade-marketing/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a368981/supervisor-de-trade-marketing/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Júnior,Supervisor de Trade Marketing,Netvagas,"Excel, Power Point"
4744,"https://www.glassdoor.com.br/job-listing/analista-de-desenvolvimento-full-stack-sr-net-angular-netvagas-JV_IC2479061_KO0,53_KE54,62.htm?jl=1009555223439",https://www.netvagas.com.br/empresa/anuncios/a743501/analista-de-desenvolvimento-full-stack-sr-net-angular/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a743501/analista-de-desenvolvimento-full-stack-sr-net-angular/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Sênior,Analista de desenvolvimento full stack sr.(.net / angular),Netvagas,"SQL, Github, SQL Server"
4745,"https://www.glassdoor.com.br/job-listing/desenvolvedor-java-sênior-sigga-technolgies-JV_IC2514646_KO0,25_KE26,43.htm?jl=1009556172040",https://onesigga.gupy.io/job/eyJqb2JJZCI6ODI1NDkwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-06","2024-12-06",https://onesigga.gupy.io/job/eyJqb2JJZCI6ODI1NDkwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,Desenvolvedor Java Sênior,Sigga Technolgies,"AWS, MLOps, GCP, Azure, PostgreSQL"
4746,"https://www.glassdoor.com.br/job-listing/analista-de-desenvolvimento-full-stack-sênior-react-net-netvagas-JV_IC2479061_KO0,55_KE56,64.htm?jl=1009555225302",https://www.netvagas.com.br/empresa/anuncios/a1250193/analista-de-desenvolvimento-full-stack-senior-react-net/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1250193/analista-de-desenvolvimento-full-stack-senior-react-net/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Analista de desenvolvimento full stack sênior | react & .net,Netvagas,"MLOps, Git, Azure"
4747,"https://www.glassdoor.com.br/job-listing/estágio-de-engenharia-elétrica-civil-netvagas-JV_IC2479061_KO0,36_KE37,45.htm?jl=1009555221182",https://www.netvagas.com.br/empresa/anuncios/a1211219/estagio-de-engenharia-eletrica-civil/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1211219/estagio-de-engenharia-eletrica-civil/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Estágio de engenharia elétrica / civil,Netvagas,Excel
4748,"https://www.glassdoor.com.br/job-listing/cientista-de-dados-especialista-global-system-JV_IC2479061_KO0,31_KE32,45.htm?jl=1009554911948",https://globalsystem.inhire.app/vagas/9bd8cd84-53bc-479e-af25-5668ce25e8b4/cientista-de-dados-especialista?source=indeed,"2024-12-05","2024-12-06",https://globalsystem.inhire.app/vagas/9bd8cd84-53bc-479e-af25-5668ce25e8b4/cientista-de-dados-especialista?source=indeed,Engenheiro de Dados,Não Informado,Cientista de Dados - Especialista,Global System,"SAS, Power BI, Python, Machine Learning"
4749,"https://www.glassdoor.com.br/job-listing/cientista-de-dados-sênior-global-system-JV_IC2479061_KO0,25_KE26,39.htm?jl=1009554911688",https://globalsystem.inhire.app/vagas/6f9265f6-dd6d-4a47-9f7c-99d9468df4a7/cientista-de-dados-senior?source=indeed,"2024-12-05","2024-12-06",https://globalsystem.inhire.app/vagas/6f9265f6-dd6d-4a47-9f7c-99d9468df4a7/cientista-de-dados-senior?source=indeed,Engenheiro de Dados,Sênior,Cientista de Dados - Sênior,Global System,"Power BI, Machine Learning"
4750,"https://www.glassdoor.com.br/job-listing/cientista-de-dados-com-conhecimentos-em-ia-generativa-supero-outsourcing-netvagas-JV_KO0,72_KE73,81.htm?jl=1009555222584",https://www.netvagas.com.br/empresa/anuncios/a1212580/cientista-de-dados-com-conhecimentos-em-ia-generativa-supero-outsourcing/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1212580/cientista-de-dados-com-conhecimentos-em-ia-generativa-supero-outsourcing/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Cientista de dados com conhecimentos em ia generativa | supero outsourcing,Netvagas,"Power BI, Tableau, Python, Machine Learning"
4751,"https://www.glassdoor.com.br/job-listing/cientista-de-dados-especialista-netvagas-JV_IC2479061_KO0,31_KE32,40.htm?jl=1009555225289",https://www.netvagas.com.br/empresa/anuncios/a1250209/cientista-de-dados-especialista/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1250209/cientista-de-dados-especialista/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Cientista de dados especialista,Netvagas,"SAS, Power BI, Python, Machine Learning"
4752,"https://www.glassdoor.com.br/job-listing/cientista-de-dados-sênior-supero-outsourcing-netvagas-JV_KO0,44_KE45,53.htm?jl=1009555222536",https://www.netvagas.com.br/empresa/anuncios/a1212577/cientista-de-dados-senior-supero-outsourcing/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1212577/cientista-de-dados-senior-supero-outsourcing/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Cientista de dados sênior | supero outsourcing,Netvagas,"Power BI, Tableau, Linguagem R, Python, SQL, Machine Learning"
4753,"https://www.glassdoor.com.br/job-listing/cientista-de-dados-sênior-netvagas-JV_IC2479061_KO0,25_KE26,34.htm?jl=1009555225306",https://www.netvagas.com.br/empresa/anuncios/a1250208/cientista-de-dados-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1250208/cientista-de-dados-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Cientista de dados sênior,Netvagas,"Power BI, Machine Learning"
4754,"https://www.glassdoor.com.br/job-listing/especialista-inteligência-de-dados-porto-JV_IC2479061_KO0,34_KE35,40.htm?jl=1009555390948",https://porto.gupy.io/job/eyJqb2JJZCI6ODEwNTU1Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-05","2024-12-06",https://porto.gupy.io/job/eyJqb2JJZCI6ODEwNTU1Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Não Informado,Especialista Inteligência de Dados,Porto,"Power BI, Python, SQL, ETL"
4755,"https://www.glassdoor.com.br/job-listing/engenheiro-de-dados-source2it-JV_IC2464198_KO0,19_KE20,29.htm?jl=1009554940412",https://source2it.vagas.solides.com.br/vaga/523040?origem=indeed,"2024-12-05","2024-12-06",https://source2it.vagas.solides.com.br/vaga/523040?origem=indeed,Engenheiro de Dados,Sênior,ENGENHEIRO DE DADOS,Source2IT,"Python, SQL, MLOps, Git"
4756,"https://www.glassdoor.com.br/job-listing/engenheiro-de-dados-com-ênfase-em-fluxos-de-pagamentos-zig-JV_IC2479061_KO0,54_KE55,58.htm?jl=1009554912069",https://zig.inhire.app/vagas/0742d488-dd05-4f7a-8b64-14e7c062c345/engenheiro-de-dados-com-enfase-em-fluxos-de-pagamentos?source=indeed,"2024-12-05","2024-12-06",https://zig.inhire.app/vagas/0742d488-dd05-4f7a-8b64-14e7c062c345/engenheiro-de-dados-com-enfase-em-fluxos-de-pagamentos?source=indeed,Engenheiro de Dados,Não Informado,Engenheiro de dados com ênfase em fluxos de pagamentos,Zig,"Python, SQL, AWS, Git, Airflow"
4757,"https://www.glassdoor.com.br/job-listing/pessoa-desenvolvedora-de-software-pleno-ios-grupo-olx-JV_KO0,43_KE44,53.htm?jl=1009556163645",https://vemserolxbrasil.gupy.io/job/eyJqb2JJZCI6ODIwNzQ1Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-06","2024-12-06",https://vemserolxbrasil.gupy.io/job/eyJqb2JJZCI6ODIwNzQ1Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,Pessoa Desenvolvedora de Software Pleno - iOS,Grupo OLX,Git
4758,"https://www.glassdoor.com.br/job-listing/pessoa-desenvolvedora-backend-junior-akross-JV_KO0,36_KE37,43.htm?jl=1009555395737",https://akross.gupy.io/job/eyJqb2JJZCI6ODE0MDQwNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-05","2024-12-06",https://akross.gupy.io/job/eyJqb2JJZCI6ODE0MDQwNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,Pessoa Desenvolvedora Backend Junior,Akross,"ETL, AWS, GCP, Git, Azure, MySQL, MongoDB"
4759,"https://www.glassdoor.com.br/job-listing/estágio-em-dados-1-netvagas-JV_KO0,18_KE19,27.htm?jl=1009555219506",https://www.netvagas.com.br/empresa/anuncios/a1081219/estagio-em-dados-1/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1081219/estagio-em-dados-1/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Estágio em dados (1),Netvagas,SQL
4760,"https://www.glassdoor.com.br/job-listing/coordenador-de-desenvolvimento-quod-JV_KO0,30_KE31,35.htm?jl=1009556137691",https://vempraquod.gupy.io/job/eyJqb2JJZCI6ODA4NDY4OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-06","2024-12-06",https://vempraquod.gupy.io/job/eyJqb2JJZCI6ODA4NDY4OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,COORDENADOR DE DESENVOLVIMENTO,Quod,"Python, SQL, AWS"
4761,"https://www.glassdoor.com.br/job-listing/coordenador-a-de-confiabilidade-operacional-mina-e-usina-vaga-preferencial-para-negros-vale-JV_IC2455434_KO0,86_KE87,91.htm?jl=1009555780398",https://vale.eightfold.ai/careers/job/26226672,"2024-12-06","2024-12-06",https://vale.eightfold.ai/careers/job/26226672,Engenheiro de Dados,Não Informado,COORDENADOR(A) DE CONFIABILIDADE OPERACIONAL – MINA E USINA – Vaga Preferencial para Negros,Vale,ETL
4762,"https://www.glassdoor.com.br/job-listing/pessoa-desenvolvedora-fullstack-iii-diretoria-de-dados-vaga-afirmativa-para-mulheres-cis-e-trans-grupo-boticário-JV_KO0,96_KE97,112.htm?jl=1009555395125",https://grupoboticario.gupy.io/job/eyJqb2JJZCI6ODEzODIzMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-05","2024-12-06",https://grupoboticario.gupy.io/job/eyJqb2JJZCI6ODEzODIzMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,Pessoa Desenvolvedora Fullstack III (Diretoria de Dados) - Vaga afirmativa para mulheres - Cis e Trans,Grupo Boticário,"Python, SQL, Git, Github, Airflow"
4763,"https://www.glassdoor.com.br/job-listing/programa-de-estágio-em-data-analytics-9ª-edição-netvagas-JV_KO0,47_KE48,56.htm?jl=1009555224353",https://www.netvagas.com.br/empresa/anuncios/a1248761/programa-de-estagio-em-data-analytics-9-edicao/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1248761/programa-de-estagio-em-data-analytics-9-edicao/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Programa de estágio em data analytics - 9ª edição,Netvagas,"Excel, ETL, AWS, Azure"
4764,"https://www.glassdoor.com.br/job-listing/engenheiro-engenheira-de-dados-capgemini-JV_IC2479061_KO0,30_KE31,40.htm?jl=1009554860083",https://www.capgemini.com/jobs/j3EGmJMB_1WPMhEhfwFs/1842638/,"2024-12-05","2024-12-06",https://www.capgemini.com/jobs/j3EGmJMB_1WPMhEhfwFs/1842638/,Engenheiro de Dados,Sênior,Engenheiro/Engenheira de Dados,Capgemini,"SAS, Python, SQL, ETL, AWS, Databricks, Spark, Azure, Hadoop, Teradata"
4765,"https://www.glassdoor.com.br/job-listing/engenheiro-devsecops-leega-consultoria-JV_KO0,20_KE21,38.htm?jl=1009556171281",https://leega.gupy.io/job/eyJqb2JJZCI6ODI1MDA2MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-06","2024-12-06",https://leega.gupy.io/job/eyJqb2JJZCI6ODI1MDA2MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Não Informado,Engenheiro DevSecOps,Leega Consultoria,"Python, AWS, Machine Learning, GCP, SQL Server, Azure, MySQL, Kubernets"
4766,"https://www.glassdoor.com.br/job-listing/engenheiro-a-manutenção-sr-confiabilidade-suzano-JV_IC2431930_KO0,41_KE42,48.htm?jl=1009556165704",https://suzano.gupy.io/job/eyJqb2JJZCI6ODIyNDY0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-06","2024-12-06",https://suzano.gupy.io/job/eyJqb2JJZCI6ODIyNDY0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,Engenheiro(a) Manutenção Sr. - Confiabilidade,Suzano,"Power BI, ETL"
4767,"https://www.glassdoor.com.br/job-listing/pessoa-especialista-inteligencia-de-mercado-bp-a-beneficência-portuguesa-de-são-paulo-JV_IC2479061_KO0,43_KE44,85.htm?jl=1009556132641",https://vemserbp.gupy.io/job/eyJqb2JJZCI6ODA0NzcwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-06","2024-12-06",https://vemserbp.gupy.io/job/eyJqb2JJZCI6ODA0NzcwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,Pessoa Especialista Inteligencia de Mercado,BP - A Beneficência Portuguesa de São Paulo,"Power BI, Tableau, Excel"
4768,"https://www.glassdoor.com.br/job-listing/engenheiro-a-confiabilidade-pleno-raízen-JV_IC2474370_KO0,33_KE34,40.htm?jl=1009556166599",https://genteraizen.gupy.io/job/eyJqb2JJZCI6ODIzMTcyNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-06","2024-12-06",https://genteraizen.gupy.io/job/eyJqb2JJZCI6ODIzMTcyNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Pleno,Engenheiro(a) Confiabilidade Pleno,Raízen,"Power BI, Excel, Bash"
4769,"https://www.glassdoor.com.br/job-listing/estágio-em-dados-modelo-híbrido-netvagas-JV_IC2479061_KO0,31_KE32,40.htm?jl=1009555221652",https://www.netvagas.com.br/empresa/anuncios/a1212389/estagio-em-dados-modelo-hibrido/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1212389/estagio-em-dados-modelo-hibrido/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Estágio em dados (modelo híbrido),Netvagas,"Power BI, Linguagem R, Python, SQL, SQL Server, Oracle, MySQL"
4770,"https://www.glassdoor.com.br/job-listing/coordenador-de-inovação-rumo-logística-JV_IC2479061_KO0,23_KE24,38.htm?jl=1009556151197",https://rumolog.csod.com/ux/ats/careersite/1/home/requisition/16005,"2024-12-06","2024-12-06",https://rumolog.csod.com/ux/ats/careersite/1/home/requisition/16005,Engenheiro de Dados,Não Informado,Coordenador de Inovação,Rumo Logística,"Linguagem R, AWS, MLOps, Bash"
4771,"https://www.glassdoor.com.br/job-listing/especialista-em-telecom-oi-JV_IC2479061_KO0,23_KE24,26.htm?jl=1009556120356",https://oi.gupy.io/job/eyJqb2JJZCI6Nzk2MjM5OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-12-06","2024-12-06",https://oi.gupy.io/job/eyJqb2JJZCI6Nzk2MjM5OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Não Informado,Especialista em Telecom,Oi,"Power BI, Tableau, Excel, Linguagem R, Python, SQL, ETL, Machine Learning, MySQL, MongoDB"
4772,"https://www.glassdoor.com.br/job-listing/assistente-de-desenvolvimento-ciência-de-dados-timbó-netvagas-JV_IC2424554_KO0,52_KE53,61.htm?jl=1009555223860",https://www.netvagas.com.br/empresa/anuncios/a1184177/assistente-de-desenvolvimento-ciencia-de-dados-timbo/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1184177/assistente-de-desenvolvimento-ciencia-de-dados-timbo/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Assistente de desenvolvimento - ciência de dados | timbó,Netvagas,"Power BI, Python, SQL, Git, Spark, Airflow"
4773,"https://www.glassdoor.com.br/job-listing/engenheiro-de-dados-sênior-azure-netvagas-JV_KO0,32_KE33,41.htm?jl=1009555224199",https://www.netvagas.com.br/empresa/anuncios/a1248574/engenheiro-de-dados-senior-azure/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-12-05","2024-12-06",https://www.netvagas.com.br/empresa/anuncios/a1248574/engenheiro-de-dados-senior-azure/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Engenheiro de dados sênior azure,Netvagas,"Python, SQL, ETL, Databricks, Spark, Azure, Hadoop, MySQL, MongoDB"
4774,"https://www.glassdoor.com.br/job-listing/head-de-ti-maitha-tech-JV_IC2479061_KO0,10_KE11,22.htm?jl=1009555907022",https://maitha.com.br/vaga.html,"2024-12-06","2024-12-06",https://maitha.com.br/vaga.html,Engenheiro de Dados,Não Informado,Head de TI,Maitha Tech,"ETL, AWS, MLOps, GCP, Azure"
